Iteration,AverageDiscountedReturn,KL,KLBefore,NumTrajs,StdReturn,LossAfter,ProcessExecTime,PolicyExecTime,MaxReturn,dLoss,MinReturn,EnvExecTime,LossBefore,TotalEnvSteps,AverageReturn,GradNorm,Entropy
611,-8.671159994530194,0.002267061499878764,0.0025517160538583994,300,0.14337208778404378,-0.15228675305843353,0.3454763889312744,11.04490041732788,-20.0,-0.00025177001953125,-21.25,6.508245944976807,-0.15253852307796478,18360842,-20.016666666666666,0.0935030559950291,1.466691493988037
612,-8.660203251420352,0.0025439478922635317,0.0023206984624266624,300,0.0,-0.1530953347682953,0.3350260257720947,10.70533275604248,-20.0,0.0002069324254989624,-20.0,6.3456032276153564,-0.15288840234279633,18390842,-20.0,0.10242311852969316,1.4697622060775757
613,-8.664906042335245,0.0018948187353089452,0.0025642546825110912,300,0.1433720877840438,-0.15140774846076965,0.3389160633087158,10.860420942306519,-20.0,0.0007172226905822754,-21.25,6.442455530166626,-0.15069052577018738,18420842,-20.016666666666666,0.07224150044597843,1.4593713283538818
614,-8.663192820567701,0.002764125121757388,0.0018716204212978482,300,0.10172129679778086,-0.15257517993450165,0.3583824634552002,11.392022848129272,-20.0,-0.0003614872694015503,-21.25,6.751921892166138,-0.1529366672039032,18450842,-20.008333333333333,0.08656299983322241,1.4650510549545288
615,-8.665960621577979,0.0025643694680184126,0.002752718748524785,300,0.1433720877840438,-0.15297067165374756,0.33422017097473145,10.735669374465942,-20.0,-8.983910083770752e-05,-21.25,6.372774124145508,-0.15306051075458527,18480842,-20.016666666666666,0.09673619031224642,1.4598549604415894
616,-8.687138743275746,0.001981013687327504,0.0025471244007349014,300,0.2667968432263687,-0.1517268270254135,0.3343775272369385,10.717769622802734,-20.0,0.00014954805374145508,-22.5,6.348329544067383,-0.15157727897167206,18510842,-20.041666666666668,0.09490886729821925,1.4568208456039429
617,-8.688244053592456,0.0022510665003210306,0.001945801661349833,300,0.3157882553582736,-0.15177036821842194,0.3439769744873047,11.017728328704834,-20.0,2.2351741790771484e-07,-22.5,6.511768579483032,-0.15177014470100403,18540842,-20.066666666666666,0.08468500329026114,1.4624226093292236
618,-8.67394606872092,0.0023747258819639683,0.0022976158652454615,300,0.20138409955990957,-0.15158532559871674,0.34279417991638184,10.761142015457153,-20.0,0.0006535947322845459,-21.25,6.361485481262207,-0.1509317308664322,18570842,-20.033333333333335,0.08479573763515891,1.4621686935424805
619,-8.667755810315235,0.0022621459793299437,0.002235115971416235,300,0.3210226714043037,-0.15135639905929565,0.35216736793518066,11.138105154037476,-20.0,0.0016288310289382935,-23.75,6.574395179748535,-0.14972756803035736,18600842,-20.033333333333335,0.08139162981278864,1.4634815454483032
620,-8.683090443916447,0.0025487386155873537,0.002150195650756359,300,0.20138409955990957,-0.15214881300926208,0.3421785831451416,10.866209745407104,-20.0,-0.00011077523231506348,-21.25,6.451212167739868,-0.15225958824157715,18630842,-20.033333333333335,0.07890471758376523,1.4665846824645996
621,-8.668128168502854,0.0020223858300596476,0.0025720889680087566,300,0.10172129679778086,-0.1523037552833557,0.3400719165802002,10.801076650619507,-20.0,0.001661345362663269,-21.25,6.366086006164551,-0.15064240992069244,18660842,-20.008333333333333,0.07714624244226663,1.466965913772583
622,-8.683780578850792,0.0018443787703290582,0.0020183692686259747,300,0.24494897427831785,-0.15161019563674927,0.3456249237060547,11.048885107040405,-20.0,0.001162499189376831,-21.25,6.5482330322265625,-0.15044769644737244,18690842,-20.05,0.082201318352567,1.4640531539916992
623,-8.670236268700384,0.0016822024481371045,0.001826881431043148,300,0.20344259359556172,-0.15158668160438538,0.3434793949127197,10.939996480941772,-20.0,0.001892179250717163,-22.5,6.47875452041626,-0.1496945023536682,18720842,-20.016666666666666,0.07484067738234708,1.468234658241272
624,-8.668383343930055,0.0018150079995393753,0.0016675516963005066,300,0.17500000000000002,-0.15178723633289337,0.347902774810791,11.083962678909302,-20.0,0.0015736669301986694,-21.25,6.554059743881226,-0.1502135694026947,18750842,-20.025,0.07378838910680563,1.4686919450759888
625,-8.665963027647532,0.0023811901919543743,0.00180111825466156,300,0.1433720877840438,-0.15357929468154907,0.3513500690460205,11.101917505264282,-20.0,0.0015887469053268433,-21.25,6.561850547790527,-0.15199054777622223,18780842,-20.016666666666666,0.08677194666117344,1.4738664627075195
626,-8.672488604182446,0.002491601509973407,0.0023917302023619413,300,0.3359274061791062,-0.15320824086666107,0.3350028991699219,10.74843692779541,-20.0,0.0008801966905593872,-23.75,6.362951755523682,-0.15232804417610168,18810842,-20.041666666666668,0.09092829418074957,1.4737906455993652
627,-8.671919539572693,0.002399604534730315,0.002577260136604309,300,0.20138409955990955,-0.15374119579792023,0.3410685062408447,10.848780870437622,-20.0,0.0004385411739349365,-21.25,6.414559364318848,-0.1533026546239853,18840842,-20.033333333333335,0.10319132944727823,1.466942548751831
628,-8.668243809582451,0.0020017509814351797,0.002399592660367489,300,0.40688518719112343,-0.15296326577663422,0.3341491222381592,10.721904277801514,-20.0,0.0002871900796890259,-25.0,6.323543548583984,-0.1526760756969452,18870842,-20.033333333333335,0.0900261089536857,1.471464991569519
629,-8.671892868802528,0.0016301183495670557,0.0019660894758999348,300,0.20138409955990957,-0.15141353011131287,0.33635592460632324,10.712091207504272,-20.0,0.00027070939540863037,-21.25,6.321082592010498,-0.15114282071590424,18900842,-20.033333333333335,0.06667313692074654,1.4711101055145264
630,-8.671421192667113,0.002755277557298541,0.001631244900636375,300,0.17500000000000002,-0.15342265367507935,0.33889341354370117,10.900668621063232,-20.0,0.0005707442760467529,-21.25,6.440385818481445,-0.1528519093990326,18930842,-20.025,0.07890408175119694,1.4708583354949951
631,-8.66310440008848,0.0024346006102859974,0.0027183913625776768,300,0.14337208778404384,-0.15278108417987823,0.3352222442626953,10.769089937210083,-20.0,0.0007019639015197754,-21.25,6.314140558242798,-0.15207912027835846,18960842,-20.016666666666666,0.08714734972210299,1.4740052223205566
632,-8.682310593104756,0.0022755772806704044,0.0024904177989810705,300,0.303337912053355,-0.15260407328605652,0.3462350368499756,11.009771347045898,-20.0,0.0007213503122329712,-22.5,6.517585515975952,-0.15188272297382355,18990842,-20.041666666666668,0.10001801167336404,1.4622827768325806
633,-8.670229613611587,0.0019252264173701406,0.002262939466163516,300,0.1433720877840438,-0.15272194147109985,0.3343496322631836,10.721675395965576,-20.0,0.0018358677625656128,-21.25,6.326643466949463,-0.15088607370853424,19020842,-20.016666666666666,0.1097827381751478,1.4667749404907227
634,-8.69421174887063,0.001515236683189869,0.0019030903931707144,300,0.33343748372904264,-0.15256579220294952,0.3508319854736328,11.189792394638062,-20.0,0.0010011643171310425,-22.5,6.590546607971191,-0.15156462788581848,19050842,-20.058333333333334,0.06441744571519208,1.469630241394043
635,-8.663378644071223,0.002303276676684618,0.0015457267872989178,300,0.10172129679778084,-0.15323157608509064,0.33685755729675293,10.736043453216553,-20.0,0.00032691657543182373,-21.25,6.335902690887451,-0.1529046595096588,19080842,-20.008333333333333,0.10197684373592622,1.4682199954986572
636,-8.660203251420352,0.0021050262730568647,0.002232849597930908,300,0.0,-0.15304188430309296,0.3509795665740967,11.18517780303955,-20.0,-4.0978193283081055e-05,-20.0,6.593711614608765,-0.15308286249637604,19110842,-20.0,0.10272051008689712,1.4715880155563354
637,-8.660203251420352,0.001971521647647023,0.0021494110114872456,300,0.0,-0.1533319056034088,0.34536099433898926,11.018142223358154,-20.0,0.0006601214408874512,-20.0,6.508289575576782,-0.15267178416252136,19140842,-20.0,0.07823179924076215,1.4689035415649414
638,-8.666429685539784,0.0020471038296818733,0.0019239361863583326,300,0.10172129679778086,-0.1521674543619156,0.33472681045532227,10.728804349899292,-20.0,0.00048641860485076904,-21.25,6.338730096817017,-0.15168103575706482,19170842,-20.008333333333333,0.07432265914401678,1.4717074632644653
639,-8.665559036168439,0.0017038953956216574,0.0020304012577980757,300,0.14337208778404378,-0.15281230211257935,0.33878254890441895,10.913632154464722,-20.0,0.0012242645025253296,-21.25,6.449779272079468,-0.15158803761005402,19200842,-20.016666666666666,0.08649339548589421,1.4727580547332764
640,-8.66443908472476,0.0023425642866641283,0.0017400237265974283,300,0.1433720877840438,-0.15314263105392456,0.3383021354675293,10.875518321990967,-20.0,0.0009225606918334961,-21.25,6.42996072769165,-0.15222007036209106,19230842,-20.016666666666666,0.08443563073925818,1.4713983535766602
641,-8.681158170080375,0.0021508331410586834,0.0023228153586387634,300,0.30057814661452387,-0.15362970530986786,0.3559393882751465,11.341199159622192,-20.0,0.0011050999164581299,-22.5,6.624680995941162,-0.15252460539340973,19260842,-20.058333333333334,0.10793222580223912,1.464341640472412
642,-8.660203251420352,0.0028361899312585592,0.002071669790893793,300,0.0,-0.15522339940071106,0.3462390899658203,11.10767650604248,-20.0,8.13901424407959e-05,-20.0,6.559606552124023,-0.15514200925827026,19290842,-20.0,0.1177531654417657,1.467902421951294
643,-8.661582106384225,0.0023073460906744003,0.0027924547903239727,300,0.10172129679778086,-0.15218283236026764,0.3500332832336426,11.072081089019775,-20.0,3.4332275390625e-05,-21.25,6.532500267028809,-0.15214850008487701,19320842,-20.008333333333333,0.07258564598324029,1.4728070497512817
644,-8.667144575803567,0.0024982125032693148,0.0023678834550082684,300,0.1433720877840438,-0.15357747673988342,0.340778112411499,10.928250074386597,-20.0,0.0005346387624740601,-21.25,6.457787990570068,-0.15304283797740936,19350842,-20.016666666666666,0.10663017471081819,1.4724147319793701
645,-8.670968890744508,0.0028050076216459274,0.0025172571185976267,300,0.20138409955990957,-0.15350723266601562,0.3435697555541992,11.021787405014038,-20.0,-0.0007310062646865845,-21.25,6.521795988082886,-0.1542382389307022,19380842,-20.033333333333335,0.10778127115704893,1.470391035079956
646,-8.668289076420352,0.0026045055128633976,0.002855215687304735,300,0.10172129679778086,-0.15298683941364288,0.3551509380340576,11.211681842803955,-20.0,0.0010893195867538452,-21.25,6.625298738479614,-0.15189751982688904,19410842,-20.008333333333333,0.09093813896748097,1.474290132522583
647,-8.676293170007082,0.001997854560613632,0.002556531922891736,300,0.2667968432263687,-0.1532616913318634,0.33621859550476074,10.703873872756958,-20.0,0.0010592341423034668,-22.5,6.33440375328064,-0.15220245718955994,19440842,-20.041666666666668,0.0836664639023801,1.476378083229065
648,-8.671702194005675,0.0027277949266135693,0.0020937700755894184,300,0.20138409955990957,-0.15307503938674927,0.35939741134643555,11.400496482849121,-20.0,0.00030703842639923096,-21.25,6.748972415924072,-0.15276800096035004,19470842,-20.033333333333335,0.10864928912405217,1.4678945541381836
649,-8.673224429439173,0.0025584110990166664,0.002736498834565282,300,0.20138409955990957,-0.15280850231647491,0.3438441753387451,11.00227665901184,-20.0,0.0011085420846939087,-21.25,6.53372049331665,-0.151699960231781,19500842,-20.033333333333335,0.1120486800617016,1.465580701828003
650,-8.671544849943292,0.0022542239166796207,0.0026007110718637705,300,0.14337208778404378,-0.15236203372478485,0.3363032341003418,10.849674701690674,-20.0,-0.0012418925762176514,-21.25,6.412346124649048,-0.1536039263010025,19530842,-20.016666666666666,0.09567564510192593,1.4672749042510986
651,-8.661541153012944,0.00243943277746439,0.0023370333947241306,300,0.10172129679778086,-0.15278556942939758,0.34443068504333496,11.036568403244019,-20.0,-0.0001201629638671875,-21.25,6.498624324798584,-0.15290573239326477,19560842,-20.008333333333333,0.09022658715697557,1.4674562215805054
652,-8.662748743303087,0.0025768268387764692,0.0025158151984214783,300,0.10172129679778086,-0.1530468761920929,0.34268999099731445,10.881261348724365,-20.0,-0.0015354007482528687,-21.25,6.4543986320495605,-0.15458227694034576,19590842,-20.008333333333333,0.12038302305007668,1.455635666847229
653,-8.660203251420352,0.0022082796785980463,0.0024997557047754526,300,0.0,-0.1528262346982956,0.3431229591369629,10.86971926689148,-20.0,0.0005301386117935181,-20.0,6.431795835494995,-0.15229609608650208,19620842,-20.0,0.08523062181216713,1.4588462114334106
654,-8.680827849652381,0.0023109603207558393,0.0022403348702937365,300,0.20138409955990957,-0.15191501379013062,0.33582305908203125,10.762041330337524,-20.0,-0.00015458464622497559,-21.25,6.356758117675781,-0.1520695984363556,19650842,-20.033333333333335,0.08638982961887273,1.4570106267929077
655,-8.665948660469262,0.002437789924442768,0.002282112604007125,300,0.10172129679778086,-0.15214088559150696,0.35048913955688477,11.222121477127075,-20.0,4.781782627105713e-05,-21.25,6.634512662887573,-0.1520930677652359,19680842,-20.008333333333333,0.09328301617251347,1.456184983253479
656,-8.666899625525337,0.002718736184760928,0.0024171427357941866,300,0.1433720877840438,-0.15192259848117828,0.3380899429321289,10.790974855422974,-20.0,0.00012201070785522461,-21.25,6.3780107498168945,-0.15180058777332306,19710842,-20.016666666666666,0.08701268478539433,1.456644058227539
657,-8.665558348104392,0.002183881588280201,0.0027456525713205338,300,0.10172129679778086,-0.15244433283805847,0.3444697856903076,11.047402381896973,-20.0,0.0006981194019317627,-21.25,6.526475429534912,-0.1517462134361267,19740842,-20.008333333333333,0.08985209805542442,1.4609709978103638
658,-8.665371631021051,0.002121993573382497,0.0022170105949044228,300,0.20344259359556172,-0.1522049456834793,0.3353385925292969,10.724766492843628,-20.0,0.0009541064500808716,-22.5,6.342285394668579,-0.15125083923339844,19770842,-20.016666666666666,0.09386208215204356,1.4639103412628174
659,-8.67396329224082,0.00269321002997458,0.0020812740549445152,300,0.26679684322636865,-0.15221962332725525,0.34691309928894043,11.032443523406982,-20.0,0.0008611381053924561,-22.5,6.530473470687866,-0.1513584852218628,19800842,-20.041666666666668,0.10508415996227581,1.4595149755477905
660,-8.660203251420352,0.002649910282343626,0.002744631376117468,300,0.0,-0.15361003577709198,0.3496224880218506,11.11917233467102,-20.0,0.00016358494758605957,-20.0,6.563917636871338,-0.15344645082950592,19830842,-20.0,0.10580251093973524,1.4732229709625244
661,-8.671285227503414,0.0023799468763172626,0.0026426261756569147,300,0.22684429314693672,-0.15271958708763123,0.3352220058441162,10.800438404083252,-20.0,0.0010724365711212158,-22.5,6.336404800415039,-0.15164715051651,19860842,-20.025,0.109362154594447,1.468610167503357
662,-8.661437793016583,0.002127064159139991,0.0024162062909454107,300,0.10172129679778086,-0.15267077088356018,0.3402564525604248,10.78348994255066,-20.0,0.00026664137840270996,-21.25,6.390473365783691,-0.15240412950515747,19890842,-20.008333333333333,0.0994037651393072,1.465512752532959
663,-8.67254500836182,0.0024577821604907513,0.002134652342647314,300,0.1433720877840438,-0.15243101119995117,0.33997678756713867,10.772618055343628,-20.0,0.0009473711252212524,-21.25,6.385544776916504,-0.15148364007472992,19920842,-20.016666666666666,0.09120528682616671,1.4592010974884033
664,-8.660203251420352,0.002556421095505357,0.002510405145585537,300,0.0,-0.15260371565818787,0.34500932693481445,10.855693817138672,-20.0,-9.423494338989258e-05,-20.0,6.414245128631592,-0.15269795060157776,19950842,-20.0,0.08541238797676104,1.4688156843185425
665,-8.672672729829399,0.0017351810820400715,0.002596550155431032,300,0.17500000000000004,-0.15135306119918823,0.33939337730407715,10.75937533378601,-20.0,0.00212666392326355,-21.25,6.355381488800049,-0.14922639727592468,19980842,-20.025,0.07963380250566449,1.4646294116973877
666,-8.666522309265748,0.0025837328284978867,0.0016143819084390998,300,0.1433720877840438,-0.1520628184080124,0.33623456954956055,10.742231607437134,-20.0,-0.0005876123905181885,-21.25,6.368543386459351,-0.15265043079853058,20010842,-20.016666666666666,0.09778031657812697,1.466949701309204
